Item_Identifier,Outlet_Identiifer,Item_Outlet_Sales
DRG39,OUT035,726.8818359214367
FDU32,OUT049,2037.9194705922603
FDY27,OUT049,2967.951683735531
NCP54,OUT013,2069.3490509294866
NCZ41,OUT049,2037.1750267641978
DRL49,OUT013,2132.932169930266
FDI05,OUT018,1092.6569493260467
FDY56,OUT045,4595.343692605858
DRC13,OUT013,1769.7552451179
NCV29,OUT017,2755.8777684133847
FDR24,OUT049,1481.9268296793139
FDZ34,OUT018,2892.967291913147
FDP37,OUT035,2123.990001672764
FDX08,OUT027,5274.4782695834365
FDS57,OUT045,2139.200298335822
NCG18,OUT049,1849.0224128670081
FDK25,OUT018,2604.1847780932003
FDH53,OUT049,1329.1201659823992
DRI59,OUT018,3291.797866193092
FDA52,OUT046,2691.4570071937997
FDT20,OUT010,0.0
FDE36,OUT019,413.2483551437326
FDI24,OUT017,3255.229312223074
FDB28,OUT018,2987.226637575185
FDV11,OUT017,2881.980620446043
FDP01,OUT046,1997.7568247168456
FDD34,OUT027,4013.8589481210693
FDJ50,OUT027,1442.2343164826334
FDZ44,OUT013,1632.848627542142
DRO59,OUT035,1194.9076702154907
DRB48,OUT045,586.7431606231169
FDR21,OUT018,2601.922363307267
NCE42,OUT010,54.09649988996716
FDO23,OUT046,1526.8291544265353
NCE30,OUT018,3415.846451180104
FDQ22,OUT035,714.4513025694816
FDY01,OUT045,1806.0350760864967
FDS08,OUT017,2411.5150673482153
FDG28,OUT018,2425.889772024654
FDQ51,OUT018,469.6221944750714
FDB05,OUT017,4597.4541251562005
FDO56,OUT049,1933.902526313079
FDE02,OUT018,1158.0343143390178
FDN45,OUT017,3822.249340148952
FDS09,OUT013,767.8064521142696
NCA54,OUT018,2845.7971774305743
FDP09,OUT010,344.71720191046506
FDC53,OUT045,1292.7811592423566
NCM55,OUT017,3180.0309918252124
FDL09,OUT018,2605.6929654473524
FDA11,OUT019,264.87031420941344
FDA50,OUT045,1271.6043256029452
FDC23,OUT017,3526.433824450709
FDE22,OUT049,2634.108961677411
FDD23,OUT046,3671.161447692045
NCA29,OUT049,3220.5164117511313
FDK38,OUT046,2323.3837244004217
DRC13,OUT046,1823.5357730645953
NCP43,OUT049,2854.1366356767285
FDX28,OUT049,1554.5799080647985
FDF08,OUT049,1566.841753176273
FDZ33,OUT046,2297.3001875242107
FDD10,OUT049,2316.692611379598
FDO58,OUT017,2711.8317808550505
FDI50,OUT017,4715.180855156779
FDO58,OUT045,2394.34064661138
FDX08,OUT013,3111.6142368075107
NCK17,OUT010,0.0
FDF39,OUT035,4693.748733314232
FDU45,OUT010,379.25696782789237
NCJ18,OUT018,1501.474534858039
DRC27,OUT019,469.41969955435206
DRC25,OUT035,1286.5616079487681
FDU59,OUT035,2124.815095607121
FDU28,OUT035,3409.8049789823335
NCP30,OUT046,573.2837332616257
FDB39,OUT018,628.2815794108171
FDE41,OUT013,1208.8570363165582
DRH11,OUT010,235.67975582368967
FDA58,OUT045,3312.2441136670077
FDU50,OUT046,1799.3061211759857
FDM34,OUT013,1877.8468714097835
FDM44,OUT027,2464.7850624223456
FDR39,OUT045,3026.1327399915763
FDM25,OUT045,2721.207284394967
FDQ49,OUT049,2203.5434035706953
DRH25,OUT018,695.5145043369994
FDM09,OUT027,4264.4843764527595
FDL44,OUT019,431.15718068898536
NCR42,OUT018,401.675732179973
DRL59,OUT046,844.330396611803
FDX43,OUT013,2470.754225534308
DRK47,OUT010,466.3923405891005
FDU48,OUT018,1638.3257193501072
FDY12,OUT045,830.8048940456104
NCN43,OUT018,1657.3910312229482
NCM55,OUT018,2627.739554920729
FDQ21,OUT027,3166.5820788339606
FDX13,OUT035,4240.332035575921
NCK30,OUT027,5084.472533772328
FDG20,OUT049,2719.3577136798363
DRG27,OUT017,685.4613030299172
FDY14,OUT018,4452.764665156961
FDP59,OUT035,1483.350224041315
FDU60,OUT017,3349.17508168542
NCC18,OUT019,519.9504309548895
DRJ39,OUT017,4261.212031077739
FDS07,OUT049,1935.9847396844602
FDM08,OUT027,5678.614207248583
FDP51,OUT045,1916.7848179467649
FDU16,OUT035,1368.6236459204904
FDH12,OUT013,1802.4030610244258
DRE48,OUT010,697.5844489998026
NCL42,OUT027,6723.653188179596
FDR21,OUT045,2453.417724022588
NCW29,OUT035,2449.683494676806
FDO11,OUT013,4381.673405950346
NCM31,OUT049,2388.601752723407
FDV35,OUT019,370.39347769756523
FDF58,OUT017,1091.5616100985471
NCE43,OUT049,2990.824582939727
FDA02,OUT035,2365.7465156267845
DRL37,OUT010,0.0
FDR24,OUT018,1288.6435238294434
FDW59,OUT049,1446.5132586600273
FDS22,OUT049,731.1641589341214
FDW24,OUT017,783.0764024079892
FDU24,OUT035,1690.5911987349768
FDA21,OUT027,5244.548650014107
FDH58,OUT027,3060.3220548970758
FDW36,OUT018,1234.0395947844745
FDI45,OUT027,5046.984191893598
FDU01,OUT018,2963.880745279348
FDF35,OUT027,2801.3853427129934
FDU43,OUT019,90.54715557946656
FDE24,OUT019,453.33832337943045
FDK50,OUT049,2699.603591219127
FDG31,OUT045,991.1993395725442
FDC60,OUT045,1715.9067293059525
FDL36,OUT013,1750.7489618630457
FDP21,OUT013,2898.3535310218267
FDW16,OUT045,1379.006116068219
FDX02,OUT017,3769.713440290396
FDQ58,OUT027,3821.746844058389
FDT51,OUT046,1666.536898822273
FDD59,OUT049,1299.752219664122
NCM42,OUT018,1550.3415509842007
FDA57,OUT018,563.9874939042288
FDZ48,OUT035,2062.621002396716
FDE46,OUT045,2250.7474491869084
NCZ30,OUT019,343.3339415456371
FDB56,OUT017,3321.34919794877
FDA25,OUT027,2689.977568269586
FDD20,OUT013,2262.1753893637574
FDL25,OUT013,1403.7952012990131
NCO18,OUT049,3203.9821648491825
FDJ45,OUT017,670.9065106800915
FDR12,OUT035,3009.967272685369
NCF19,OUT010,0.0
FDK25,OUT046,3126.518038619174
NCR17,OUT046,1998.5739948084163
FDC52,OUT046,2153.1000511219377
NCA54,OUT017,3469.8122028939215
FDR45,OUT010,671.7942837106987
NCM19,OUT049,1971.8165330632953
FDF39,OUT027,7370.435892218411
FDX23,OUT049,1480.5441324458454
FDD58,OUT027,2580.1279305803173
FDX28,OUT013,1953.7146708377513
NCD31,OUT013,2769.295320609168
FDU57,OUT018,2234.4547456765486
FDI27,OUT046,696.3343987384039
NCM42,OUT046,1695.510122849178
FDD32,OUT027,2318.3006105481536
FDI34,OUT013,3547.3053905357247
NCM29,OUT049,2044.1483346944717
FDG46,OUT018,1606.385662732575
DRC01,OUT010,0.0
FDB15,OUT027,6818.658665862961
NCA17,OUT027,3684.9579679012577
FDF10,OUT046,2663.030008496209
FDR26,OUT027,4395.455332677684
FDI02,OUT049,1859.0947675007524
NCM54,OUT010,324.7128046690566
FDF14,OUT013,2132.3868803872847
FDJ33,OUT010,276.7250922736348
FDM20,OUT035,4883.116845867351
FDC03,OUT027,5376.702784101536
NCX05,OUT046,1917.6732518603617
NCM41,OUT027,2463.9149561775157
NCU29,OUT010,186.54994207845994
FDQ59,OUT017,1383.320226366733
FDH46,OUT010,397.70256632760993
FDH09,OUT013,459.5580985285776
NCD06,OUT045,807.0288017185665
FDC15,OUT035,1986.649245678674
DRD37,OUT027,1076.5945407277704
FDT28,OUT027,3433.576081154548
FDR28,OUT027,4276.053611735795
FDT38,OUT017,1178.3163666618127
FDV34,OUT027,1886.392755896954
FDY52,OUT035,999.2186621141573
FDB34,OUT013,1649.1485649859692
DRL23,OUT018,1339.6060775721035
DRB24,OUT046,2259.6983761603756
FDJ50,OUT046,953.9713295122281
FDQ49,OUT035,2388.653741364942
FDP20,OUT035,1969.7521626596017
FDV19,OUT027,4508.224567400272
NCR54,OUT045,2908.7907224739274
FDO09,OUT010,607.0187050792917
FDS57,OUT018,2163.332377118423
FDN10,OUT049,1906.0412453489398
FDV23,OUT049,2118.3950567768584
FDY28,OUT049,3301.8712498905134
DRG51,OUT013,2760.8192647764363
FDD45,OUT019,220.51971842901457
NCL18,OUT027,5385.271494382996
NCM29,OUT013,2089.2046845292216
FDF17,OUT027,5318.583068833322
FDE22,OUT017,2787.308807580991
FDQ22,OUT017,621.331535292546
FDS01,OUT013,3018.588722226627
FDW35,OUT027,947.4323168303297
FDJ33,OUT046,2010.43208383732
NCF54,OUT035,3082.449572774537
FDE09,OUT013,1578.341944007815
NCE06,OUT045,2270.486281182231
DRH49,OUT049,1297.6914077535193
FDY43,OUT045,2499.0549151872306
NCT05,OUT017,4687.354882096632
FDZ34,OUT045,3556.1364303198375
FDL38,OUT017,1545.1478183168488
FDZ31,OUT017,3515.5079493764706
FDR14,OUT035,780.5359493020408
NCN54,OUT049,1374.4973645153277
NCC42,OUT027,3457.3342091616773
FDK08,OUT017,1679.100456613448
FDP59,OUT013,1649.9228048681855
FDV22,OUT035,3182.607543700156
FDD33,OUT035,3725.754328598956
DRE60,OUT027,6459.084849138697
FDK52,OUT046,3574.676323853141
FDA02,OUT017,2126.1509191308487
FDM56,OUT049,1686.2467338795366
FDE57,OUT035,2253.046026906818
FDM32,OUT045,1428.7834997824175
NCQ30,OUT027,3137.3612662158766
FDQ27,OUT027,2758.498587436619
FDT60,OUT027,3183.727807054547
FDU43,OUT049,3985.196215713211
NCO55,OUT035,1650.0136955119383
FDG02,OUT045,2824.7972145446533
FDJ28,OUT013,3289.633648535002
FDP40,OUT045,1639.636110914813
FDJ38,OUT045,3062.0405035723325
NCC54,OUT017,4059.021401644117
NCZ41,OUT046,1938.0581028883205
FDK38,OUT019,363.7736123930056
FDU52,OUT013,2092.784856017736
FDC40,OUT046,1197.4735501638224
NCR30,OUT017,1006.0590967077906
NCN18,OUT017,1885.8060396652465
FDB50,OUT035,1337.937543942986
FDG04,OUT013,2929.615556843184
FDR26,OUT035,2502.083601478642
NCT17,OUT018,2725.4140185337674
FDX35,OUT027,5626.951228232421
FDS12,OUT046,2202.067040577481
NCZ29,OUT027,3148.9000473797655
FDB38,OUT010,312.5841315152438
FDP12,OUT013,557.2834330553512
FDP22,OUT046,988.9779511048505
FDS26,OUT018,5197.584046965068
FDR52,OUT046,3033.594779532643
DRJ13,OUT046,2488.5100954874856
FDU48,OUT027,3386.0629087202533
FDE29,OUT035,1066.92736274188
NCT29,OUT049,1962.8010630450385
DRK37,OUT018,3866.257083255845
FDK55,OUT046,1267.7581935886556
FDR07,OUT046,1289.7879420831287
FDO21,OUT027,5688.726601216107
FDK46,OUT049,4539.5648818776945
FDB12,OUT045,1515.5867483914385
FDT31,OUT027,4739.231611774049
FDJ33,OUT045,1849.7042271417274
FDC26,OUT027,3069.4190923307424
NCQ02,OUT045,2968.120518540078
FDP08,OUT010,494.4122038524638
FDB11,OUT027,5411.340234584231
FDV55,OUT013,2179.8214749685194
FDW20,OUT049,2007.0811333923987
NCJ18,OUT019,273.69101096207805
FDC41,OUT018,925.0491564912622
FDE14,OUT027,2725.5432210970935
FDG35,OUT013,2891.9759121136094
FDF45,OUT035,1080.3616254867043
FDS19,OUT027,2263.6908795952777
FDS58,OUT019,453.8990247126385
FDA26,OUT017,4310.931714501552
FDM32,OUT049,1466.3230163202738
FDL45,OUT046,2257.062772910584
FDZ55,OUT049,2630.1210909352653
FDY37,OUT049,2269.2470938029687
FDO46,OUT046,2456.824484226506
FDQ60,OUT046,2079.1183117778974
FDA19,OUT018,1836.530890683246
FDL15,OUT046,2294.446864586047
FDM10,OUT018,2746.6113995575743
NCL05,OUT017,637.8349101740282
DRK49,OUT010,0.0
NCE18,OUT027,6699.441010115761
FDG40,OUT049,599.6082391041073
DRI59,OUT045,3569.444755528846
FDK28,OUT035,5529.375191351515
NCD06,OUT019,146.1632063627776
FDO11,OUT019,228.06075263607727
FDK27,OUT046,1813.0894912887586
FDT43,OUT027,1500.2760680437907
FDD38,OUT018,1331.782943603383
FDA16,OUT049,4045.5300813983818
FDL14,OUT027,4144.964912157234
NCM17,OUT049,780.81904126276
FDD20,OUT045,2057.646524949441
FDA40,OUT045,1469.1894334650474
FDL43,OUT045,1072.652810509293
FDV15,OUT045,1941.3751377022188
FDE52,OUT046,1344.1710039889078
NCL17,OUT010,649.2532527024414
NCJ31,OUT045,3538.623715971523
FDR60,OUT045,1234.6588225344342
NCA18,OUT035,1907.723955317032
FDS21,OUT027,1782.7507247776143
FDW09,OUT035,1422.0650777626215
FDL26,OUT035,2899.143925834138
FDS47,OUT018,1173.3207883585787
FDC39,OUT046,3462.6844172977208
FDT51,OUT035,1787.3422331584143
FDK40,OUT035,3712.1018904661732
NCG19,OUT045,3033.387754855561
FDZ07,OUT046,1104.2138830778706
FDF08,OUT027,2571.0854470888407
FDO04,OUT013,705.2324004796285
FDK41,OUT018,1036.7905679887451
FDP15,OUT049,4679.685325707129
NCD43,OUT018,1323.748269234235
NCP18,OUT013,2334.1542883910624
FDZ51,OUT046,1495.4959906944414
DRH13,OUT035,1710.4040861848566
FDF38,OUT045,502.6604708767086
NCI43,OUT045,839.4160655318212
FDM38,OUT027,1667.693071035267
FDS03,OUT013,1324.8079415830969
DRJ47,OUT017,3020.024890338121
FDT50,OUT010,164.3196851943378
FDV02,OUT046,2905.5290650291017
NCG18,OUT017,1823.7283326739944
FDW52,OUT046,2782.5991211219057
FDS40,OUT035,600.217901510845
FDN31,OUT017,3237.1135397905755
FDA37,OUT045,1941.0572005953968
FDA15,OUT046,3834.731454290837
FDL39,OUT046,2604.6049644712657
FDJ53,OUT045,1678.2793697698216
FDX22,OUT013,3312.3739141838732
NCZ42,OUT045,4172.2771413794235
FDD56,OUT027,4517.619691741747
FDD40,OUT017,3588.7874919501364
FDS50,OUT013,3857.4622328232717
NCN14,OUT013,3048.231692995717
FDT15,OUT013,3078.8784456239764
NCS18,OUT027,2786.78050721455
NCO26,OUT010,458.18661051927006
FDF58,OUT018,788.8653226947324
NCB19,OUT013,1585.8191520494695
FDH26,OUT017,2347.209393295234
DRB24,OUT027,4500.983234977348
FDA49,OUT018,1245.6848481547722
FDB32,OUT045,1558.5669333961905
FDI36,OUT017,3835.2312902140466
NCA17,OUT010,715.391602264466
FDH22,OUT013,2127.1049191532043
NCM26,OUT018,2277.5917524222627
FDT15,OUT027,5268.312501530991
FDB16,OUT018,1198.6684376665098
NCP54,OUT027,3249.8338153161076
FDJ36,OUT013,1741.7537736009126
FDO28,OUT045,1651.6521159801569
FDU09,OUT013,692.960771149061
FDF29,OUT017,2015.4986055275008
FDY08,OUT013,2293.06797651264
DRJ59,OUT018,264.9753575776954
FDT23,OUT027,2243.452223222593
FDU15,OUT018,313.4079698106957
FDT47,OUT013,1834.4639038522057
FDI53,OUT019,549.8084262600607
FDR59,OUT018,3536.585652904403
FDD53,OUT035,554.3321731126907
FDY51,OUT017,3328.2147091767088
FDT04,OUT049,594.3017469696074
FDU51,OUT049,3262.1024154408283
FDG14,OUT035,2621.715977625792
NCU06,OUT045,4056.331497818339
DRG25,OUT046,2957.3538216671823
DRH49,OUT035,1274.885434876394
FDN15,OUT035,2330.0342226426587
FDL43,OUT018,930.7145304647054
NCT18,OUT049,3580.285667592975
NCB31,OUT013,3863.176163046849
FDK57,OUT035,1940.771124316932
FDY04,OUT019,386.81989872827444
NCP54,OUT046,2088.3674897142187
FDF41,OUT013,3764.9114899252736
FDM01,OUT045,1389.5652863743599
FDW03,OUT045,1606.5501514158145
FDF28,OUT045,1990.3181522444333
FDY37,OUT017,2515.484677860209
FDQ03,OUT017,3838.358994807998
FDP51,OUT027,3243.8688643354344
FDJ40,OUT017,1848.609494067709
FDC32,OUT049,1384.4183158359765
DRI49,OUT027,1774.5041333915624
NCW54,OUT017,976.7563761664301
FDF09,OUT017,569.1511225283791
FDP45,OUT018,2336.1098858421724
DRJ23,OUT018,2694.423745295524
FDS59,OUT017,1887.4356549398542
FDY08,OUT046,2144.561892215645
FDX16,OUT049,2525.3297070845692
FDY16,OUT018,2732.9195268026638
FDK32,OUT035,2996.554301772991
FDQ22,OUT013,721.5082842995896
NCC31,OUT018,2535.350449895905
FDG58,OUT049,2424.9741867203725
DRF48,OUT013,3162.546834726402
DRH36,OUT049,1138.3227118723255
NCR30,OUT035,1077.3629575122686
FDB03,OUT019,453.6076161714327
FDZ28,OUT027,3198.0515162303486
FDR35,OUT017,3080.5388420662575
DRD15,OUT027,5828.1454549059
FDJ33,OUT019,292.752220440527
FDA56,OUT010,223.20848124588247
FDP56,OUT046,763.4250001752273
NCT30,OUT046,865.0547685368479
FDK15,OUT017,1722.8791807461835
FDH44,OUT018,2145.8206229112884
FDV01,OUT013,2527.2581207712783
DRG03,OUT017,2559.8298430275668
FDG50,OUT027,2416.584434910937
FDR16,OUT010,996.2679029949834
FDZ60,OUT046,1654.1024502090936
DRG03,OUT045,2325.9443831240415
FDS56,OUT018,4195.145352891129
FDU33,OUT045,685.0727853374326
DRD27,OUT035,1663.2721340767953
FDW22,OUT046,2980.885848069855
DRA24,OUT045,2577.4492228039203
FDF38,OUT049,584.113284312996
FDX48,OUT013,2495.3655176932944
FDS58,OUT018,2499.9700115508404
FDC32,OUT046,1266.8073383925812
NCQ29,OUT045,3818.338399360084
DRK39,OUT018,1112.1946504240684
NCS38,OUT017,1952.7457745692072
DRO47,OUT013,1962.3350473108792
DRG27,OUT027,1116.1828084714334
FDC57,OUT027,5186.810946850483
FDS55,OUT046,2512.372277974812
NCJ06,OUT018,1784.0152024445622
FDO01,OUT019,122.40902069989943
NCM55,OUT045,2899.0788714698956
FDC52,OUT049,2576.9269851161257
FDQ15,OUT045,1315.550532105172
NCT30,OUT027,1494.651778932149
NCR42,OUT027,868.6349675620718
FDD28,OUT035,849.1495099826534
FDQ34,OUT049,1595.6383855144652
FDZ12,OUT027,3581.975295050739
DRE13,OUT019,271.12466583945684
NCN07,OUT019,279.41229593780236
FDM28,OUT035,3057.703856794078
FDI10,OUT017,2759.632003449036
FDQ25,OUT013,2465.5676687601645
FDA38,OUT010,0.0
DRI13,OUT049,3765.4036857090646
FDY20,OUT027,2622.0088641762777
NCZ53,OUT035,3442.8548917222115
NCM31,OUT013,2902.582502903969
DRB01,OUT017,3004.712374272603
DRF37,OUT046,4392.150271757948
NCF42,OUT049,2793.60943763841
FDF16,OUT018,2143.1919943082066
FDB41,OUT013,706.3124166889586
FDR34,OUT013,4763.9775612513085
FDR15,OUT018,2340.105278991267
NCV42,OUT019,273.5640582145668
FDW51,OUT035,3718.819113638654
FDU36,OUT017,1593.401172201077
FDX60,OUT049,1326.9882857821726
FDY03,OUT035,1828.930337917744
FDW55,OUT045,4553.504255372984
FDT01,OUT010,94.81241014516354
FDG58,OUT013,2353.460987368818
FDK21,OUT017,4853.99166571149
NCS41,OUT019,258.87155335829493
FDS10,OUT045,2801.875564512709
NCT53,OUT046,2949.018092992473
FDJ28,OUT018,2548.4212219139818
FDX44,OUT045,1195.0271746357716
FDT20,OUT018,524.3303828406588
FDO44,OUT017,1816.2943113391234
NCX17,OUT049,2779.814217945231
FDY01,OUT017,2041.3272765037932
FDJ12,OUT027,5753.148182315357
DRK35,OUT018,521.9995143342999
FDD47,OUT019,503.82205680159655
NCM53,OUT035,1651.058667582644
FDO45,OUT013,1576.2137322702056
NCM42,OUT010,267.7657295613701
FDE04,OUT046,2814.499539360416
NCI30,OUT027,5518.026233164326
FDZ19,OUT013,2779.5020234794088
FDW57,OUT013,2944.8338407598803
FDA25,OUT013,1761.2958566787727
FDT22,OUT046,1050.2989276311234
FDP51,OUT013,2070.65611820639
FDD48,OUT027,3004.6695945709516
FDY39,OUT035,3905.5355694847235
FDO48,OUT010,512.0259761786965
FDD23,OUT027,4849.703019723602
DRN35,OUT027,1033.1730108132278
FDT01,OUT035,3422.617091565874
FDC20,OUT010,34.16385290248263
DRJ35,OUT035,1082.5235287337002
FDB32,OUT046,1527.1247319374438
FDL24,OUT046,3095.517668898823
NCV42,OUT035,2026.0550113895868
FDZ46,OUT046,1925.479199752476
FDC15,OUT013,2311.523675057782
FDD08,OUT019,0.0
FDY50,OUT049,1163.9952371197887
FDD36,OUT013,1973.751044924539
FDG57,OUT027,1410.43931837412
FDL21,OUT018,454.48970756879316
FDN16,OUT027,2667.426199283347
FDJ09,OUT027,1134.595328904516
FDS01,OUT010,650.8667701850638
FDV33,OUT017,4771.160450602065
DRE12,OUT017,1297.5694303882765
FDR07,OUT013,1369.2842504474188
FDP48,OUT010,879.1365906516735
NCB55,OUT035,848.3315517010515
FDQ08,OUT013,1006.1124244876564
FDR34,OUT035,5230.52112302335
FDO33,OUT046,2008.7828735187961
FDP13,OUT045,691.4114177511963
FDX12,OUT049,3587.914107628463
NCT06,OUT049,2779.8616635513636
FDR16,OUT019,482.0618587590782
FDE36,OUT046,3313.140370178142
FDZ36,OUT049,3497.465112211269
FDV13,OUT045,1439.9309819539144
NCZ17,OUT035,746.9845016999518
FDU56,OUT045,2975.3548844398824
FDM09,OUT035,2653.9879285811344
FDV02,OUT017,2864.721659119996
FDS34,OUT018,1263.9812534784446
FDA11,OUT049,1546.563012820532
FDP09,OUT017,4928.2681295191305
FDB29,OUT027,2911.760028160679
FDT19,OUT017,3268.053536427271
DRH15,OUT017,792.8391504582517
FDY38,OUT046,3463.787917427355
FDF14,OUT027,4080.365396006791
FDN48,OUT010,380.89359735440485
FDQ12,OUT013,4115.730034947624
NCJ43,OUT045,2835.730584305671
FDE17,OUT019,274.42410133750946
FDB05,OUT035,4341.08803484646
FDH10,OUT045,1506.6277697746386
NCR06,OUT017,667.6316915021321
FDU32,OUT018,1823.2084830322854
FDD56,OUT049,2812.911271457031
FDO36,OUT018,3265.707927145698
FDH16,OUT010,197.5509856556123
FDX10,OUT018,630.8412174659502
FDZ37,OUT017,1433.355135897364
FDU31,OUT010,610.0707618719721
DRC49,OUT049,2084.799793103325
FDL15,OUT045,2358.968010425711
FDN32,OUT019,311.17675849234115
DRH59,OUT027,1950.3317727840058
NCU29,OUT049,2446.196835005589
FDR37,OUT019,882.0547692851396
FDS14,OUT018,2240.8997195408515
FDU02,OUT027,6007.7326451751505
FDJ08,OUT035,3197.4572714821625
NCZ06,OUT045,3540.080076639337
FDO31,OUT049,1153.4495803296195
FDH31,OUT018,1310.8826799984527
FDS58,OUT017,2799.251106713781
NCA53,OUT027,1153.780492103898
FDF50,OUT046,2726.8121304384445
NCW42,OUT049,3502.383416595643
NCQ17,OUT045,2407.2280564156404
FDK51,OUT018,5002.93995404524
NCW41,OUT010,479.57719356506277
NCR29,OUT017,802.184453049704
FDB08,OUT019,292.1979295813742
FDA40,OUT027,2398.090347603338
FDL14,OUT018,2447.7831661735368
FDB47,OUT046,3404.3658996692216
FDO03,OUT035,3891.2676934140345
DRK13,OUT019,356.10946579701476
FDX13,OUT010,927.5432184702736
FDF52,OUT046,3124.386890446933
FDT11,OUT013,2937.456962553619
FDB08,OUT013,2381.9811974337304
FDQ28,OUT018,2239.3762026353197
FDD29,OUT045,4429.82642228572
NCQ29,OUT027,6017.88247184427
NCO02,OUT013,939.9892695386218
FDR56,OUT010,514.8679738077935
NCM54,OUT049,2130.190281236985
FDP51,OUT035,1989.7985140388346
FDT38,OUT013,1061.109503823317
FDZ20,OUT018,2985.839752508225
FDJ53,OUT013,1845.4032101792184
FDX13,OUT049,4479.759793084111
FDP58,OUT035,3753.7828931738823
NCK31,OUT019,191.59673714809583
FDA35,OUT018,1630.2104451885684
FDV37,OUT018,2751.6330428197016
NCO07,OUT027,5265.213684191485
FDA20,OUT045,2768.0000184794308
FDZ59,OUT035,2533.5969813887687
